====================================================
Start Logging Date/Time : 2019/5/15 - 9:43:42
desired vel, real vel, tau

0.050000, 0.002694, 2.042344, 
-0.050000, -0.003524, -2.350947, 
0.100000, 0.019750, 2.084881, 
-0.100000, -0.017691, -2.439268, 
0.150000, 0.102219, 2.102528, 
-0.150000, -0.100697, -2.400708, 
0.200000, 0.185762, 2.129613, 
-0.200000, -0.185491, -2.409555, 
0.250000, 0.237834, 2.132243, 
-0.250000, -0.237830, -2.381080, 
0.300000, 0.284211, 2.148491, 
-0.300000, -0.284503, -2.370127, 
0.350000, 0.330864, 2.163843, 
-0.350000, -0.332278, -2.369936, 
0.400000, 0.377919, 2.185234, 
-0.400000, -0.377605, -2.361018, 
0.450000, 0.424505, 2.219568, 
-0.450000, -0.423534, -2.363972, 
0.500000, 0.471422, 2.230291, 
-0.500000, -0.470133, -2.377878, 
0.550000, 0.518697, 2.244367, 
-0.550000, -0.516682, -2.396909, 
0.600000, 0.565814, 2.249871, 
-0.600000, -0.563979, -2.398636, 
0.650000, 0.610563, 2.279748, 
-0.650000, -0.610664, -2.429868, 
0.700000, 0.657786, 2.266859, 
-0.700000, -0.657554, -2.445545, 
0.750000, 0.704278, 2.282326, 
-0.750000, -0.704166, -2.475220, 
0.800000, 0.749845, 2.292084, 
-0.800000, -0.751651, -2.507227, 
0.850000, 0.797762, 2.286623, 
-0.850000, -0.798946, -2.524474, 
0.900000, 0.844012, 2.306162, 
-0.900000, -0.846174, -2.539264, 
0.950000, 0.891590, 2.327535, 
-0.950000, -0.892536, -2.544032, 
6.000000, 5.615520, 2.811218, 
-6.000000, -5.620652, -2.835330, 
11.000000, 10.296043, 3.052506, 
-11.000000, -10.300642, -3.125112, 
16.000000, 14.979055, 3.323201, 
-16.000000, -14.981633, -3.403581, 
21.000001, 19.660143, 3.560489, 
-21.000001, -19.663716, -3.650228, 
26.000000, 24.341370, 3.820431, 
-26.000000, -24.345419, -3.924646, 
30.999999, 29.022595, 4.061615, 
-30.999999, -29.027379, -4.214211, 
36.000001, 33.704893, 4.325526, 
-36.000001, -33.709147, -4.410415, 
41.000000, 38.386401, 4.532017, 
-41.000000, -38.389582, -4.678149, 
45.999999, 43.067228, 4.791172, 
-45.999999, -43.071481, -4.896110, 
51.000001, 47.748897, 5.075818, 
-51.000001, -47.753887, -5.147861, 
56.000000, 52.431943, 5.269839, 
-56.000000, -52.441233, -5.357530, 
61.000003, 57.111199, 5.524169, 
-61.000003, -57.117745, -5.522353, 
66.000002, 61.797424, 5.625343, 
-66.000002, -61.801083, -5.655002, 
71.000001, 66.479298, 5.770266, 
-71.000001, -66.484342, -5.849080, 
76.000000, 71.162793, 5.867983, 
-76.000000, -71.165906, -5.843691, 
80.999999, 75.842464, 5.875101, 
-80.999999, -75.844235, -5.907192, 
85.999998, 80.516442, 5.946851, 
-85.999998, -80.515871, -6.107026, 
90.999997, 85.198875, 6.142377, 
-90.999997, -85.193983, -6.125325, 
96.000003, 89.864249, 6.148598, 
-96.000003, -89.867904, -6.116399, 
101.000002, 94.540169, 6.326208, 
-101.000002, -94.539612, -6.259423, 
106.000001, 99.205298, 6.420803, 
-106.000001, -99.207316, -6.486814, 
111.000000, 103.879790, 6.447719, 
-111.000000, -103.865178, -6.391072, 
115.999999, 108.541047, 6.605496, 
-115.999999, -108.543170, -6.478534, 
120.999998, 113.201628, 6.424278, 
-120.999998, -113.201113, -6.747165, 
125.999997, 117.862613, 7.079501, 
-125.999997, -117.874710, -7.399200, 
130.999996, 122.514696, 8.547751, 
-130.999996, -122.524580, -8.406506, 
135.999995, 127.174640, 8.528597, 
-135.999995, -127.167930, -8.537776, 
140.999994, 131.823055, 8.653353, 
-140.999994, -131.808029, -8.591315, 
146.000006, 136.469423, 8.612204, 
-146.000006, -136.464540, -9.072778, 
151.000005, 141.115988, 9.568974, 
-151.000005, -141.121316, -9.751570, 
156.000004, 145.749192, 9.960076, 
-156.000004, -145.776170, -9.754237, 
161.000003, 150.391178, 9.939235, 
-161.000003, -150.428383, -9.876672, 
166.000002, 155.195942, 10.108576, 
-166.000002, -155.073438, -10.029200, 
171.000001, 159.734416, 10.282946, 
-171.000001, -159.756537, -9.897477, 
173.000004, 161.618015, 10.291604, 
-173.000004, -161.646311, -10.162947, 
